Player_Name,Nation,Pos,Team,League,M_played,Starting_11,Minutes_Played,Goals,Assists,Goals_Assists,Goals_non_Penalty,Penalty_Goals,Yellow_Cards,Red_Cards
Simon Sohm,SUI,MF,Parma,it_serie_a,28,27,2295,4,0,4,4,0,4,0
Alex Sola,ESP,"MF,FW",Getafe,es_la_liga,19,13,1029,0,1,1,0,0,4,0
Dominic Solanke,ENG,FW,Tottenham,eng_premier_league,19,19,1688,7,3,10,7,0,0,0
Ola Solbakken,NOR,"MF,FW",Empoli,it_serie_a,14,6,591,0,0,0,0,0,1,0
Carlos Soler,ESP,"MF,FW",West Ham,eng_premier_league,23,12,1090,1,1,2,1,0,5,0
Oumar Solet,FRA,DF,Udinese,it_serie_a,9,9,772,0,1,1,0,0,2,1
Jhon Solis,COL,MF,Girona,es_la_liga,13,2,418,1,0,1,1,0,2,0
Yann Sommer,SUI,GK,Inter,it_serie_a,25,25,2250,0,0,0,0,0,0,0
David Soria,ESP,GK,Getafe,es_la_liga,27,27,2430,0,0,0,0,0,1,0
Juan Soriano,ESP,GK,Leganés,es_la_liga,6,6,540,0,0,0,0,0,1,1
Borna Sosa,CRO,DF,Torino,it_serie_a,19,14,1181,0,0,0,0,0,0,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Ramón Sosa,PAR,"FW,MF",Nott'ham Forest,eng_premier_league,14,1,241,1,0,1,1,0,1,0
Hugo Sotelo,ESP,MF,Celta Vigo,es_la_liga,18,12,1046,0,0,0,0,0,4,0
Florian Sotoca,FRA,"FW,MF",Lens,fr_ligue_1,23,17,1406,1,1,2,1,0,2,0
Riccardo Sottil,ITA,"FW,MF",Fiorentina,it_serie_a,18,8,833,1,1,2,1,0,1,0
Riccardo Sottil,ITA,"FW,MF",Milan,it_serie_a,3,1,82,0,0,0,0,0,0,0
Tomáš Souček,CZE,MF,West Ham,eng_premier_league,26,23,1993,6,1,7,6,0,8,0
Matìas Soulé,ARG,"MF,FW",Roma,it_serie_a,17,12,959,3,1,4,3,0,2,0
Boubakary Soumaré,FRA,MF,Leicester City,eng_premier_league,21,17,1500,0,0,0,0,0,8,0
Issa Soumaré,SEN,"MF,FW",Le Havre,fr_ligue_1,20,13,1205,3,2,5,3,0,0,0
Djibril Sow,SUI,MF,Sevilla,es_la_liga,22,17,1491,1,1,2,1,0,4,0
Saidou Sow,GUI,DF,Strasbourg,fr_ligue_1,12,11,1018,0,1,1,0,0,2,0
Saidou Sow,GUI,DF,Nantes,fr_ligue_1,6,6,540,0,0,0,0,0,0,0
Djed Spence,ENG,DF,Tottenham,eng_premier_league,15,10,974,1,1,2,1,0,3,1
Leonardo Spinazzola,ITA,"DF,FW",Napoli,it_serie_a,19,10,897,1,1,2,1,0,1,0
Marco Sportiello,ITA,GK,Milan,it_serie_a,1,1,90,0,0,0,0,0,0,0
Anton Stach,GER,"MF,DF",Hoffenheim,de_bundesliga,21,20,1784,1,1,2,1,0,5,0
Jens Stage,DEN,MF,Werder Bremen,de_bundesliga,19,17,1456,7,5,12,7,0,6,0
Josip Stanišić,CRO,DF,Bayern Munich,de_bundesliga,5,1,179,0,0,0,0,0,0,0
Filip Stankovic,SRB,GK,Venezia,it_serie_a,16,16,1367,0,0,0,0,0,1,0
Jay Stansfield,ENG,MF,Fulham,eng_premier_league,1,0,1,0,0,0,0,0,0,0
Carl Starfelt,SWE,DF,Celta Vigo,es_la_liga,24,22,1986,1,0,1,1,0,5,0
Niklas Stark,GER,DF,Werder Bremen,de_bundesliga,18,17,1386,0,1,1,0,0,4,1
Lucas Stassin,BEL,FW,Saint-Étienne,fr_ligue_1,22,17,1373,6,4,10,6,0,3,0
Jason Steele,ENG,GK,Brighton,eng_premier_league,2,2,180,0,0,0,0,0,0,0
Orri Steinn Óskarsson,ISL,FW,Real Sociedad,es_la_liga,19,8,793,3,0,3,3,0,0,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Pascal Stenzel,GER,DF,Stuttgart,de_bundesliga,5,2,132,0,0,0,0,0,0,0
Jack Stephens,ENG,DF,Southampton,eng_premier_league,11,10,803,0,0,0,0,0,2,2
Leonidas Stergiou,SUI,DF,Stuttgart,de_bundesliga,8,7,531,0,1,1,0,0,0,1
Raheem Sterling,ENG,"FW,MF",Arsenal,eng_premier_league,12,4,310,0,1,1,0,0,1,0
Enzo Sternal,FRA,"FW,MF",Marseille,fr_ligue_1,2,0,24,0,0,0,0,0,1,0
Finley Stevens,WAL,DF,St. Pauli,de_bundesliga,1,0,1,0,0,0,0,0,0,0
Ross Stewart,SCO,"FW,MF",Southampton,eng_premier_league,4,1,132,0,0,0,0,0,1,0
Angelo Stiller,GER,MF,Stuttgart,de_bundesliga,25,24,2186,1,5,6,1,0,4,0
Kevin Stöger,AUT,"MF,FW",Gladbach,de_bundesliga,24,14,1288,2,3,5,1,1,2,0
Stoichkov,ESP,"MF,FW",Alavés,es_la_liga,16,6,699,0,1,1,0,0,1,0
Petar Stojanović,SVN,MF,Empoli,it_serie_a,1,0,3,0,0,0,0,0,0,0
Jakub Stolarczyk,POL,GK,Leicester City,eng_premier_league,6,6,540,0,0,0,0,0,1,0
John Stones,ENG,"DF,MF",Manchester City,eng_premier_league,11,6,548,2,0,2,2,0,1,0
Jørgen Strand Larsen,NOR,FW,Wolves,eng_premier_league,26,23,1977,7,2,9,7,0,3,0
Gabriel Strefezza,BRA,"FW,MF",Como,it_serie_a,27,26,2032,3,3,6,3,0,3,0
Cristhian Stuani,URU,FW,Girona,es_la_liga,21,1,535,5,2,7,2,3,2,0
Álex Suárez,ESP,DF,Las Palmas,es_la_liga,23,23,1909,0,0,0,0,0,10,0
Denis Suárez,ESP,MF,Villarreal,es_la_liga,14,4,361,1,1,2,1,0,0,0
Gabriel Suazo,CHI,DF,Toulouse,fr_ligue_1,23,17,1625,0,5,5,0,0,0,0
Luka Sučić,CRO,MF,Real Sociedad,es_la_liga,19,17,1416,1,1,2,1,0,2,0
Yukinari Sugawara,JPN,DF,Southampton,eng_premier_league,25,14,1371,1,1,2,1,0,4,0
Niklas Süle,GER,DF,Dortmund,de_bundesliga,8,6,551,0,0,0,0,0,1,0
Ibrahim Sulemana,GHA,MF,Atalanta,it_serie_a,5,1,122,0,0,0,0,0,1,0
Kamaldeen Sulemana,GHA,"FW,MF",Southampton,eng_premier_league,16,7,660,1,0,1,1,0,0,0
Crysencio Summerville,NED,"FW,MF",West Ham,eng_premier_league,19,7,786,1,1,2,1,0,2,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Tomáš Suslov,SVK,"MF,FW",Hellas Verona,it_serie_a,25,22,1760,0,0,0,0,0,6,1
Suso,ESP,"FW,MF",Sevilla,es_la_liga,9,0,180,0,0,0,0,0,1,0
Zion Suzuki,JPN,GK,Parma,it_serie_a,27,27,2414,0,0,0,0,0,2,1
Mattias Svanberg,SWE,MF,Wolfsburg,de_bundesliga,18,13,1114,3,1,4,3,0,4,0
Daniel Svensson,SWE,DF,Dortmund,de_bundesliga,4,1,134,0,0,0,0,0,0,0
Marin Šverko,CRO,DF,Venezia,it_serie_a,15,11,1041,1,0,1,1,0,3,0
Mile Svilar,SRB,GK,Roma,it_serie_a,28,28,2520,0,0,0,0,0,1,0
Michael Svoboda,AUT,DF,Venezia,it_serie_a,16,15,1314,1,0,1,1,0,1,0
Williot Swedberg,SWE,"FW,MF",Celta Vigo,es_la_liga,24,12,1052,3,3,6,3,0,1,0
Abakar Sylla,CIV,DF,Strasbourg,fr_ligue_1,16,9,830,1,0,1,1,0,2,1
Issiaga Sylla,GUI,DF,Montpellier,fr_ligue_1,15,13,912,1,0,1,1,0,2,0
Mamadou Sylla,SEN,"FW,MF",Valladolid,es_la_liga,20,12,1061,3,1,4,1,2,2,0
Wojciech Szczęsny,POL,GK,Barcelona,es_la_liga,6,6,540,0,0,0,0,0,0,0
Sammie Szmodics,IRL,"FW,MF",Ipswich Town,eng_premier_league,19,13,979,4,0,4,4,0,2,0
Dominik Szoboszlai,HUN,MF,Liverpool,eng_premier_league,27,22,1953,5,3,8,5,0,6,0
Alexander Sørloth,NOR,FW,Atlético Madrid,es_la_liga,24,9,1002,10,2,12,9,1,3,0
Musa Al-Taamari,JOR,"FW,MF",Montpellier,fr_ligue_1,15,12,1116,2,1,3,2,0,3,0
Musa Al-Taamari,JOR,"MF,FW",Rennes,fr_ligue_1,5,3,275,0,0,0,0,0,0,0
Haris Tabakovic,BIH,"FW,MF",Hoffenheim,de_bundesliga,14,3,477,2,1,3,2,0,0,0
Nicolás Tagliafico,ARG,DF,Lyon,fr_ligue_1,16,16,1355,3,1,4,3,0,6,0
Jonathan Tah,GER,DF,Leverkusen,de_bundesliga,24,24,2160,2,0,2,2,0,2,0
Adrien Tameze,CMR,"MF,DF",Torino,it_serie_a,16,8,598,0,0,0,0,0,3,0
Renato Tapia,PER,"MF,DF",Leganés,es_la_liga,23,17,1467,1,0,1,1,0,5,0
Edmond Tapsoba,BFA,DF,Leverkusen,de_bundesliga,23,23,2020,0,0,0,0,0,4,0
Florian Tardieu,FRA,MF,Saint-Étienne,fr_ligue_1,15,5,568,0,2,2,0,0,0,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Mehdi Taremi,IRN,FW,Inter,it_serie_a,20,4,562,1,1,2,0,1,1,0
Matt Targett,ENG,DF,Newcastle Utd,eng_premier_league,1,0,12,0,0,0,0,0,0,0
Oussama Targhalline,MAR,MF,Le Havre,fr_ligue_1,14,12,990,0,0,0,0,0,0,0
James Tarkowski,ENG,DF,Everton,eng_premier_league,28,28,2511,1,1,2,1,0,4,0
César Tárrega,ESP,DF,Valencia,es_la_liga,24,24,2126,2,0,2,2,0,3,0
Nuno Tavares,POR,DF,Lazio,it_serie_a,20,19,1517,0,8,8,0,0,4,1
Marcus Tavernier,ENG,"FW,MF",Bournemouth,eng_premier_league,21,15,1415,3,5,8,3,0,4,0
Charlie Taylor,ENG,DF,Southampton,eng_premier_league,7,2,266,0,0,0,0,0,1,0
Jack Taylor,IRL,MF,Ipswich Town,eng_premier_league,22,1,490,1,0,1,1,0,3,0
Loum Tchaouna,FRA,"FW,MF",Lazio,it_serie_a,20,5,565,1,0,1,1,0,4,1
Jackson Tchatchoua,CMR,"DF,MF",Hellas Verona,it_serie_a,26,26,2267,2,2,4,2,0,6,1
Enzo Tchato,CMR,DF,Montpellier,fr_ligue_1,24,18,1764,0,0,0,0,0,3,0
Aurélien Tchouaméni,FRA,"MF,DF",Real Madrid,es_la_liga,22,22,1904,0,0,0,0,0,2,0
Álvaro Tejero,ESP,"MF,DF",Espanyol,es_la_liga,23,13,1153,1,4,5,1,0,2,0
Martín Tejón,ESP,"MF,DF",Valencia,es_la_liga,4,0,49,0,0,0,0,0,0,0
Mathys Tel,FRA,FW,Tottenham,eng_premier_league,3,3,229,0,0,0,0,0,0,0
Mathys Tel,FRA,"FW,MF",Bayern Munich,de_bundesliga,8,2,256,0,1,1,0,0,0,0
Nathan Tella,NGA,"MF,FW",Leverkusen,de_bundesliga,20,11,978,2,2,4,2,0,0,0
Nahuel Tenaglia,ARG,DF,Alavés,es_la_liga,24,24,2093,1,1,2,1,0,8,0
Casper Tengstedt,DEN,"FW,MF",Hellas Verona,it_serie_a,21,18,1351,6,1,7,5,1,2,0
Marc-André ter Stegen,GER,GK,Barcelona,es_la_liga,6,6,494,0,0,0,0,0,0,0
Filippo Terracciano,ITA,"DF,MF",Milan,it_serie_a,10,6,527,0,0,0,0,0,2,0
Pietro Terracciano,ITA,GK,Fiorentina,it_serie_a,3,3,270,0,0,0,0,0,0,0
Ramón Terrats,ESP,"MF,FW",Villarreal,es_la_liga,11,1,131,0,0,0,0,0,1,0
Ramón Terrats,ESP,MF,Getafe,es_la_liga,5,5,420,0,0,0,0,0,1,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Martin Terrier,FRA,"MF,FW",Leverkusen,de_bundesliga,15,7,584,2,1,3,2,0,1,0
Tanner Tessmann,USA,MF,Lyon,fr_ligue_1,16,8,733,0,0,0,0,0,2,0
Kenny Tete,NED,DF,Fulham,eng_premier_league,15,15,1262,0,2,2,0,0,3,0
Teddy Teuma,MLT,MF,Reims,fr_ligue_1,17,9,750,1,0,1,0,1,1,0
Jordan Teze,NED,DF,Monaco,fr_ligue_1,12,5,377,1,0,1,1,0,2,1
Florian Thauvin,FRA,"FW,MF",Udinese,it_serie_a,25,24,1956,8,3,11,7,1,0,0
Arthur Theate,BEL,DF,Eint Frankfurt,de_bundesliga,23,23,2033,0,0,0,0,0,5,1
Norman Theuerkauf,GER,MF,Heidenheim,de_bundesliga,1,0,22,0,0,0,0,0,0,0
Thiago,BRA,FW,Brentford,eng_premier_league,4,1,132,0,0,0,0,0,0,0
Malick Thiaw,GER,DF,Milan,it_serie_a,19,17,1549,0,0,0,0,0,2,0
Denis Thomalla,GER,MF,Heidenheim,de_bundesliga,1,0,4,0,0,0,0,0,0,0
Luke Thomas,ENG,DF,Leicester City,eng_premier_league,4,3,273,0,0,0,0,0,0,0
Sorba Thomas,WAL,"FW,MF",Nantes,fr_ligue_1,19,10,939,1,2,3,1,0,1,0
Adrien Thomasson,FRA,MF,Lens,fr_ligue_1,24,24,1947,2,3,5,2,0,5,0
Morten Thorsby,NOR,MF,Genoa,it_serie_a,23,18,1539,0,1,1,0,0,4,0
Khéphren Thuram,FRA,MF,Juventus,it_serie_a,26,17,1549,3,4,7,3,0,2,0
Marcus Thuram,FRA,FW,Inter,it_serie_a,27,23,1907,13,4,17,13,0,1,0
Youri Tielemans,BEL,MF,Aston Villa,eng_premier_league,29,29,2491,2,4,6,2,0,4,0
Kieran Tierney,SCO,"DF,FW",Arsenal,eng_premier_league,5,0,80,0,0,0,0,0,0,0
Phillip Tietz,GER,FW,Augsburg,de_bundesliga,25,16,1348,5,1,6,4,1,3,0
Jurriën Timber,NED,DF,Arsenal,eng_premier_league,25,24,2109,1,2,3,1,0,7,0
Jean-Clair Todibo,FRA,DF,West Ham,eng_premier_league,18,11,1056,0,0,0,0,0,1,0
Harry Toffolo,ENG,DF,Nott'ham Forest,eng_premier_league,3,0,47,0,0,0,0,0,0,0
Umut Tohumcu,GER,MF,Hoffenheim,de_bundesliga,8,2,288,0,1,1,0,0,2,0
Corentin Tolisso,FRA,MF,Lyon,fr_ligue_1,24,20,1777,5,2,7,5,0,3,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
John Tolkin,USA,"DF,FW",Holstein Kiel,de_bundesliga,3,2,183,0,1,1,0,0,0,0
Rafael Tolói,ITA,DF,Atalanta,it_serie_a,8,2,345,0,0,0,0,0,0,0
Tiago Tomás,POR,"FW,MF",Wolfsburg,de_bundesliga,24,20,1614,6,1,7,6,0,5,0
Takehiro Tomiyasu,JPN,DF,Arsenal,eng_premier_league,1,0,7,0,0,0,0,0,0,0
Fikayo Tomori,ENG,DF,Milan,it_serie_a,14,11,970,0,0,0,0,0,3,1
Sandro Tonali,ITA,MF,Newcastle Utd,eng_premier_league,26,18,1730,1,1,2,1,0,5,0
Pablo Torre,ESP,"MF,FW",Barcelona,es_la_liga,8,4,261,3,1,4,3,0,0,0
David Torres,ESP,DF,Valladolid,es_la_liga,17,14,1297,0,0,0,0,0,4,0
Ferrán Torres,ESP,"FW,MF",Barcelona,es_la_liga,19,7,689,5,2,7,5,0,1,1
Pau Torres,ESP,DF,Aston Villa,eng_premier_league,18,18,1549,0,0,0,0,0,1,0
Lucas Torró,ESP,MF,Osasuna,es_la_liga,24,24,2025,3,0,3,3,0,9,0
Lorenzo Tosto,ITA,DF,Empoli,it_serie_a,1,0,1,0,0,0,0,0,0,0
Abdoulaye Touré,GUI,MF,Le Havre,fr_ligue_1,19,17,1523,4,1,5,1,3,4,0
Bazoumana Touré,CIV,"FW,MF",Hoffenheim,de_bundesliga,4,0,44,0,0,0,0,0,0,0
Birama Touré,MLI,"MF,DF",Montpellier,fr_ligue_1,8,2,300,0,0,0,0,0,2,0
Ousmane Toure,FRA,DF,Lille,fr_ligue_1,1,0,6,0,0,0,0,0,0,0
Souleymane Touré,FRA,DF,Udinese,it_serie_a,12,11,733,1,0,1,1,0,2,2
Lucas Tousart,FRA,MF,Union Berlin,de_bundesliga,10,6,492,0,1,1,0,0,2,0
Conor Townsend,ENG,DF,Ipswich Town,eng_premier_league,3,1,136,0,0,0,0,0,0,0
Adama Traoré,ESP,"FW,MF",Fulham,eng_premier_league,26,15,1379,2,5,7,2,0,2,0
Hamari Traoré,MLI,DF,Real Sociedad,es_la_liga,6,4,368,0,1,1,0,0,1,0
Omar Traoré,GER,DF,Heidenheim,de_bundesliga,22,22,1904,0,1,1,0,0,5,0
Kevin Trapp,GER,GK,Eint Frankfurt,de_bundesliga,21,21,1845,0,0,0,0,0,0,0
Mark Travers,IRL,GK,Bournemouth,eng_premier_league,5,5,450,0,0,0,0,0,0,0
Óscar Trejo,ARG,"MF,FW",Rayo Vallecano,es_la_liga,13,4,362,0,0,0,0,0,1,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Philipp Treu,GER,"MF,DF",St. Pauli,de_bundesliga,24,24,2103,0,1,1,0,0,2,0
Ryan Trevitt,ENG,MF,Brentford,eng_premier_league,1,0,4,0,0,0,0,0,0,0
Christopher Trimmel,AUT,"DF,MF",Union Berlin,de_bundesliga,17,12,1081,0,1,1,0,0,5,0
Kieran Trippier,ENG,DF,Newcastle Utd,eng_premier_league,17,7,698,0,0,0,0,0,1,0
Leandro Trossard,BEL,FW,Arsenal,eng_premier_league,28,20,1807,4,5,9,4,0,4,1
Adrien Truffert,FRA,"DF,MF",Rennes,fr_ligue_1,24,22,1942,1,0,1,1,0,3,0
Kostas Tsimikas,GRE,DF,Liverpool,eng_premier_league,14,5,517,0,1,1,0,0,2,0
Viktor Tsyhankov,UKR,"FW,MF",Girona,es_la_liga,16,13,1085,2,4,6,2,0,1,0
Axel Tuanzebe,COD,DF,Ipswich Town,eng_premier_league,14,13,1095,0,1,1,0,0,5,1
Stefano Turati,ITA,GK,Monza,it_serie_a,24,24,2136,0,0,0,0,0,1,0
Beñat Turrientes,ESP,MF,Real Sociedad,es_la_liga,15,9,711,0,0,0,0,0,4,0
Tuta,BRA,"DF,MF",Eint Frankfurt,de_bundesliga,22,18,1639,2,1,3,2,0,6,0
Chrisantus Uche,NGA,"FW,MF",Getafe,es_la_liga,26,23,1969,3,2,5,3,0,6,0
Destiny Udogie,ITA,DF,Tottenham,eng_premier_league,21,20,1564,0,1,1,0,0,2,0
Manuel Ugarte Ribeiro,URU,MF,Manchester Utd,eng_premier_league,20,15,1259,1,0,1,1,0,8,0
Lesley Ugochukwu,FRA,MF,Southampton,eng_premier_league,17,9,943,0,1,1,0,0,4,0
Lukas Ullrich,GER,DF,Gladbach,de_bundesliga,17,16,1273,1,2,3,1,0,3,0
Sven Ulreich,GER,GK,Bayern Munich,de_bundesliga,1,1,90,0,0,0,0,0,0,0
Enes Ünal,TUR,"FW,MF",Bournemouth,eng_premier_league,17,2,345,2,1,3,2,0,2,0
Deniz Undav,GER,"FW,MF",Stuttgart,de_bundesliga,19,15,1234,7,1,8,7,0,3,0
Naci Ünüvar,NED,"MF,DF",Espanyol,es_la_liga,2,0,31,0,0,0,0,0,0,0
Dayot Upamecano,FRA,DF,Bayern Munich,de_bundesliga,19,19,1669,2,0,2,2,0,6,0
Kacper Urbanski,POL,MF,Bologna,it_serie_a,7,1,247,1,0,1,1,0,2,0
Kacper Urbanski,POL,MF,Monza,it_serie_a,6,5,417,0,0,0,0,0,0,0
Jonas Urbig,GER,GK,Bayern Munich,de_bundesliga,1,1,90,0,0,0,0,0,0,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Can Uzun,TUR,"MF,FW",Eint Frankfurt,de_bundesliga,17,5,568,4,1,5,4,0,1,0
Josha Vagnoman,GER,"DF,MF",Stuttgart,de_bundesliga,22,18,1679,1,1,2,1,0,4,0
Lautaro Valenti,ARG,DF,Parma,it_serie_a,11,9,806,1,0,1,1,0,3,0
Óscar Valentín,ESP,MF,Rayo Vallecano,es_la_liga,26,14,1448,0,0,0,0,0,2,0
Nicolás Valentini,ARG,DF,Hellas Verona,it_serie_a,5,4,361,0,0,0,0,0,2,1
Germán Valera,ESP,MF,Valencia,es_la_liga,8,1,148,0,0,0,0,0,0,0
Emanuele Valeri,ITA,DF,Parma,it_serie_a,25,24,2027,2,4,6,1,1,0,0
Martin Valjent,SVK,DF,Mallorca,es_la_liga,22,22,1953,1,0,1,1,0,4,0
Álex Valle,ESP,DF,Como,it_serie_a,6,6,499,0,0,0,0,0,1,0
Jesús Vallejo,ESP,DF,Real Madrid,es_la_liga,1,0,11,0,0,0,0,0,0,0
Mattia Valoti,ITA,MF,Monza,it_serie_a,5,0,40,0,0,0,0,0,1,0
Federico Valverde,URU,"MF,DF",Real Madrid,es_la_liga,25,24,2122,5,3,8,5,0,3,0
Ignace Van Der Brempt,BEL,DF,Como,it_serie_a,14,12,1038,0,1,1,0,0,3,0
Siebe Van Der Heyden,BEL,"DF,MF",Mallorca,es_la_liga,2,1,97,0,0,0,0,0,0,0
Siebe Van Der Heyden,BEL,"DF,MF",St. Pauli,de_bundesliga,6,5,418,1,0,1,1,0,2,0
Virgil van Dijk,NED,DF,Liverpool,eng_premier_league,29,29,2610,1,1,2,1,0,3,0
Vanderson,BRA,DF,Monaco,fr_ligue_1,21,19,1604,1,2,3,1,0,6,1
Maarten Vandevoordt,BEL,GK,RB Leipzig,de_bundesliga,2,1,135,0,0,0,0,0,0,0
Jamie Vardy,ENG,FW,Leicester City,eng_premier_league,26,26,2136,7,3,10,6,1,4,0
Ruben Vargas,SUI,FW,Sevilla,es_la_liga,8,7,562,1,1,2,1,0,0,0
Ruben Vargas,SUI,"MF,FW",Augsburg,de_bundesliga,8,3,305,0,0,0,0,0,3,0
Nikola Vasilj,BIH,GK,St. Pauli,de_bundesliga,25,25,2250,0,0,0,0,0,0,0
Devis Vásquez,COL,GK,Empoli,it_serie_a,23,23,2070,0,0,0,0,0,2,0
Johan Vásquez,MEX,DF,Genoa,it_serie_a,27,25,2295,2,0,2,2,0,6,0
Denis Vavro,SVK,DF,Wolfsburg,de_bundesliga,21,20,1801,1,0,1,1,0,3,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
José Luis García Vayá,ESP,MF,Valencia,es_la_liga,24,15,1391,1,2,3,0,1,8,1
Robinio Vaz,FRA,FW,Marseille,fr_ligue_1,2,0,75,0,0,0,0,0,1,0
Jesus Vazquez,ESP,DF,Valencia,es_la_liga,13,8,684,0,0,0,0,0,3,0
Lucas Vázquez,ESP,DF,Real Madrid,es_la_liga,22,17,1493,1,3,4,1,0,3,0
Matías Vecino,URU,MF,Lazio,it_serie_a,12,5,582,1,2,3,1,0,4,0
Danilo Veiga,POR,"DF,FW",Lecce,it_serie_a,4,0,39,0,0,0,0,0,0,0
Renato Veiga,POR,"DF,MF",Chelsea,eng_premier_league,7,1,181,0,0,0,0,0,2,0
Renato Veiga,POR,DF,Juventus,it_serie_a,3,3,270,0,0,0,0,0,0,0
Alejo Véliz,ARG,FW,Espanyol,es_la_liga,21,10,947,1,0,1,1,0,2,0
Miloš Veljković,SRB,DF,Werder Bremen,de_bundesliga,13,10,948,0,1,1,0,0,1,0
Joël Veltman,NED,DF,Brighton,eng_premier_league,19,19,1643,0,0,0,0,0,4,0
Micky van de Ven,NED,DF,Tottenham,eng_premier_league,10,9,818,0,2,2,0,0,4,0
Lorenzo Venturino,ITA,"FW,MF",Genoa,it_serie_a,2,0,34,0,0,0,0,0,0,0
Nikolas Veratschnig,AUT,"DF,FW",Mainz 05,de_bundesliga,7,0,65,0,0,0,0,0,0,0
Bart Verbruggen,NED,GK,Brighton,eng_premier_league,26,26,2340,0,1,1,0,0,4,0
Simone Verdi,ITA,"MF,FW",Como,it_serie_a,9,0,115,0,0,0,0,0,1,0
Jordan Veretout,FRA,MF,Lyon,fr_ligue_1,19,15,1226,2,0,2,2,0,3,0
Arthur Vermeeren,BEL,MF,RB Leipzig,de_bundesliga,21,13,1191,0,1,1,0,0,5,0
Yorbe Vertessen,BEL,"MF,FW",Union Berlin,de_bundesliga,17,7,718,1,0,1,1,0,2,0
Mikel Vesga,ESP,MF,Athletic Club,es_la_liga,19,7,715,0,0,0,0,0,1,0
Jannik Vestergaard,DEN,DF,Leicester City,eng_premier_league,18,16,1391,0,0,0,0,0,5,0
Ben Viadere,FRA,MF,Auxerre,fr_ligue_1,1,0,5,0,0,0,0,0,0,0
Guglielmo Vicario,ITA,GK,Tottenham,eng_premier_league,16,16,1440,0,0,0,0,0,1,0
Carlos Vicente,ESP,"FW,MF",Alavés,es_la_liga,26,25,2177,3,3,6,3,0,1,0
Pau Victor Delgado,ESP,FW,Barcelona,es_la_liga,15,1,215,2,1,3,2,0,2,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Nacho Vidal,ESP,DF,Osasuna,es_la_liga,5,1,124,0,0,0,0,0,0,0
Gabriel Vidovic,CRO,MF,Mainz 05,de_bundesliga,1,0,4,0,0,0,0,0,0,0
Fran Vieites,ESP,GK,Betis,es_la_liga,4,4,360,0,0,0,0,0,0,0
Samuele Vignato,ITA,MF,Monza,it_serie_a,14,3,423,0,0,0,0,0,0,0
Asier Villalibre,ESP,FW,Alavés,es_la_liga,13,2,282,1,0,1,0,1,1,0
Iván Villar,ESP,GK,Celta Vigo,es_la_liga,4,4,360,0,0,0,0,0,0,0
Carlos Vinícius,BRA,MF,Fulham,eng_premier_league,1,0,4,0,0,0,0,0,0,0
Nicolas Viola,ITA,"MF,FW",Cagliari,it_serie_a,20,12,909,2,1,3,2,0,1,0
Viti,ESP,DF,Las Palmas,es_la_liga,20,14,1262,0,2,2,0,0,5,0
Mattia Viti,ITA,DF,Empoli,it_serie_a,21,21,1815,0,0,0,0,0,1,0
Vitinha,POR,"FW,MF",Genoa,it_serie_a,18,11,946,0,2,2,0,0,1,0
Vitinha,POR,MF,Paris S-G,fr_ligue_1,22,15,1528,4,1,5,2,2,1,0
Daniel Vivian,ESP,DF,Athletic Club,es_la_liga,23,21,1945,3,0,3,3,0,2,0
Dušan Vlahović,SRB,FW,Juventus,it_serie_a,22,17,1478,9,1,10,5,4,3,0
Vanja Vlahović,SRB,"FW,MF",Atalanta,it_serie_a,3,0,60,0,0,0,0,0,0,0
Nikola Vlašić,CRO,"MF,FW",Torino,it_serie_a,22,16,1499,3,3,6,2,1,0,0
Alessandro Vogliacco,ITA,DF,Genoa,it_serie_a,12,8,715,2,0,2,2,0,3,0
Alessandro Vogliacco,ITA,DF,Parma,it_serie_a,6,6,493,0,0,0,0,0,2,0
Kevin Vogt,GER,DF,Union Berlin,de_bundesliga,15,14,1196,1,0,1,0,1,5,0
Mërgim Vojvoda,KVX,DF,Torino,it_serie_a,17,12,1105,0,0,0,0,0,4,0
Mërgim Vojvoda,KVX,DF,Como,it_serie_a,2,0,36,0,0,0,0,0,1,0
Kevin Volland,GER,"FW,MF",Union Berlin,de_bundesliga,3,0,53,0,0,0,0,0,1,0
Aster Vranckx,BEL,MF,Wolfsburg,de_bundesliga,11,3,337,0,0,0,0,0,1,0
Stefan de Vrij,NED,DF,Inter,it_serie_a,22,14,1366,2,0,2,2,0,1,0
Ibrahima Wadji,SEN,"MF,FW",Saint-Étienne,fr_ligue_1,4,0,104,0,0,0,0,0,0,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Robert Wagner,GER,MF,St. Pauli,de_bundesliga,8,5,364,0,0,0,0,0,1,0
